id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
37069,2519321,,2019-02-23T14:07:00,19,Traffic Sign - Maintain,TSW,2019-03-14T00:00:00,Closed,32.75193,-117.125,3,28,North Park,,Mobile,,,no
37070,2519322,389319,2019-02-23T14:08:00,346,Sidewalk Repair Issue,TSW,,In Process,32.75204,-117.125,3,28,North Park,,Mobile,,Potholes in sidewalk,no
37071,2519323,,2019-02-23T14:08:00,5,Graffiti Removal,TSW,2019-02-28T00:00:00,Closed,32.57581,-117.031,8,26,Otay Mesa,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,,no
37072,2519324,,2019-02-23T14:10:00,6,Pothole,TSW,2019-03-01T00:00:00,Closed,32.82528,-117.149,6,50,Kearny Mesa,,Mobile,,,no
37073,2519325,,2019-02-23T14:10:00,11,72 Hour Violation,Parking,2019-03-06T00:00:00,Closed,32.75246,-117.125,3,28,North Park,,Mobile,,62077G2,no
37074,2519326,,2019-02-23T14:10:00,,Tree/Limb Fallen/Hanging,TSW,,Referred,32.78565,-117.167,7,12,Linda Vista,,Mobile,This report has been referred to AT&T Fix It at attfixit@amcustomercare.att-mail.com,Trees need to be trimmed near telephone lines . . .,no
37075,2519327,2519324,2019-02-23T14:10:00,6,Pothole,TSW,2019-03-01T00:00:00,Closed,32.82681,-117.149,6,50,Kearny Mesa,,Mobile,,Potholes,no
37076,2519328,,2019-02-23T14:11:00,11,72 Hour Violation,Parking,2019-03-06T00:00:00,Closed,32.75246,-117.125,3,28,North Park,,Mobile,,7T99320 _ 72 hr,no
37077,2519329,,2019-02-23T14:11:00,4,Pothole,TSW,2019-02-27T00:00:00,Closed,32.82902,-117.149,6,50,Kearny Mesa,,Mobile,,,no
37079,2519331,,2019-02-23T14:14:00,11,72 Hour Violation,Parking,2019-03-06T00:00:00,Closed,32.75246,-117.125,3,28,North Park,,Mobile,,J0NDI or JONDI 72 hr viol,no
37080,2519332,,2019-02-23T14:17:00,23,Homeless Encampment,ESD Complaint/Report,2019-03-18T00:00:00,Closed,32.84244,-117.181,6,6,Clairemont Mesa,,Mobile,,A large and growing homeless population is habitating in the canyon and creating large piles of garbage,no
37082,2519334,,2019-02-23T14:19:00,3,Graffiti Removal - Code Enforcement,TSW,2019-02-26T00:00:00,Closed,32.74677,-117.146,3,42,Uptown,,Mobile,,,no
37084,2519336,,2019-02-23T14:20:00,14,72 Hour Violation,Parking,2019-03-09T00:00:00,Closed,32.94676,-117.255,1,40,Torrey Pines,,Web,,Truck parked for 5 days.,no
37085,2519337,,2019-02-23T14:23:00,242,Illegal Dumping,ESD Complaint/Report,2019-10-23T00:00:00,Closed,32.83533,-117.281,1,10,La Jolla,,Mobile,,,no
37086,2519338,,2019-02-23T14:23:00,1,Oversized Vehicle Complaints,Parking,2019-02-24T00:00:00,Closed,32.82024,-117.188,6,6,Clairemont Mesa,,Web,,"Heavy duty commercial vehicle over 10,000 pounds parked in a residential district. This vehicle was certified as exceeding 10,000 pounds in June, 2018 by Officer Wesley, This vehicle has been cited for a gross vehicular weight violation in June, 2018, and on December 2, 2018 and December 9, 2018. (Event # E18050012939, E18120003063, E18120014575). This is a 27 foot white enclosed commercial truck",no
37087,2519339,,2019-02-23T14:23:00,19,72 Hour Violation,Parking,2019-03-14T00:00:00,Closed,32.54699,-117.05,8,33,San Ysidro,,Web,,Vehicle has been parked for more than 2 weeks. It has become an issue in our community people parking their vehicles for weeks. Residents can not park their vehicles on a daily basis,no
37088,2519340,,2019-02-23T14:24:00,4,Graffiti Removal,TSW,2019-02-27T00:00:00,Closed,32.71777,-117.138,3,8,Greater Golden Hill,,Mobile,,,no
37089,2519341,2509808,2019-02-23T14:27:00,4,72 Hour Violation,Parking,2019-02-27T00:00:00,Closed,32.71406,-117.11,9,37,Southeastern San Diego,,Mobile,,Watercraft parked for over one month!!,no
37092,2519344,,2019-02-23T14:30:00,1,Parking Zone Violation,Parking,2019-02-24T00:00:00,Closed,32.747,-117.166,3,42,Uptown,,Web,,"Rear third of car is parked in red zone, and too close to the edge of driveway.",no
37094,2519346,,2019-02-23T14:37:00,5,Pothole,TSW,2019-02-28T00:00:00,Closed,32.71047,-117.161,3,4,Downtown,,Phone,,POTHOLE ON 4TH & ISLAND,no
37095,2519347,,2019-02-23T14:44:00,6,Illegal Dumping,ESD Complaint/Report,2019-03-01T00:00:00,Closed,32.80726,-117.24,2,27,Pacific Beach,,Web,,Two furniture items have been dumped in the Alleyway next door to our home. There?s an empty lot and the items are leaning on the fence.,no
37097,2519349,,2019-02-23T14:47:00,10,Pothole,TSW,2019-03-05T00:00:00,Closed,32.70113,-117.02,4,44,Skyline-Paradise Hills,,Mobile,,Pothole in front of house. Getting bigger,no
37099,2519351,2519349,2019-02-23T14:49:00,10,Pothole,TSW,2019-03-05T00:00:00,Closed,32.70125,-117.02,4,44,Skyline-Paradise Hills,,Mobile,,Pothole in front,no
37101,2519353,,2019-02-23T14:52:00,26,Graffiti Removal,TSW,2019-03-21T00:00:00,Closed,32.57717,-117.068,8,25,Otay Mesa-Nestor,,Mobile,,,no
37103,2519355,,2019-02-23T14:56:00,18,Graffiti Removal,TSW,2019-03-13T00:00:00,Closed,32.58172,-117.071,8,25,Otay Mesa-Nestor,,Mobile,,,no
37104,2519356,,2019-02-23T14:58:00,18,Graffiti Removal,TSW,2019-03-13T00:00:00,Closed,32.57707,-117.069,8,25,Otay Mesa-Nestor,,Mobile,,,no
37106,2519358,,2019-02-23T15:01:00,4,Graffiti Removal,TSW,2019-02-27T00:00:00,Closed,32.75404,-117.237,2,23,Ocean Beach,,Mobile,,Street sign paint,no
37107,2519359,,2019-02-23T15:02:00,11,Pothole,TSW,2019-03-06T00:00:00,Closed,32.83311,-117.264,1,10,La Jolla,,Phone,,potholes northbound where muirlands goes into camino del teatro .,no
37108,2519360,,2019-02-23T15:06:00,4,72 Hour Violation,Parking,2019-02-27T00:00:00,Closed,32.71328,-117.11,9,37,Southeastern San Diego,,Mobile,,,no
37110,2519362,2514257,2019-02-23T15:07:00,12,Pothole,TSW,2019-03-07T00:00:00,Closed,32.73709,-117.231,2,30,Peninsula,,Mobile,,Pothole at northwest corner of Nimitz and chatsworth,no
37112,2519364,2499344,2019-02-23T15:10:00,14,Pothole,TSW,2019-03-09T00:00:00,Closed,32.91561,-117.143,6,15,Mira Mesa,,Web,,"Pothole on New Salem, east of Camino Ruiz. Next to the San Diego Library sign",no
37113,2519365,,2019-02-23T15:13:00,12,Oversized Vehicle Complaints,Parking,2019-03-07T00:00:00,Closed,32.7523,-117.128,3,28,North Park,,Mobile,,Oversize vehicle been here a while,no
37114,2519366,,2019-02-23T15:16:00,,Graffiti Removal,TSW,,Referred,32.7523,-117.128,3,28,North Park,,Mobile,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,,no
37115,2519367,,2019-02-23T15:16:00,14,72 Hour Violation,Parking,2019-03-09T00:00:00,Closed,32.76192,-117.073,9,38,College Area,,Mobile,,Abandoned car? Been parked in same spot since 2/15/19. Tags are expired.,no
37117,2519369,2515058,2019-02-23T15:20:00,9,Pothole,TSW,2019-03-04T00:00:00,Closed,32.80585,-117.079,7,20,Navajo,,Mobile,,Potholes,no
37118,2519370,,2019-02-23T15:21:00,6,72 Hour Violation,Parking,2019-03-01T00:00:00,Closed,32.76192,-117.073,9,38,College Area,,Mobile,,Truck parked more than 72hrs,no
37119,2519371,,2019-02-23T15:21:00,10,72 Hour Violation,Parking,2019-03-05T00:00:00,Closed,32.74807,-117.117,9,56,Mid-City:City Heights,,Web,,Car has not moved in over a week.,no
37121,2519373,,2019-02-23T15:23:00,10,72 Hour Violation,Parking,2019-03-05T00:00:00,Closed,32.74807,-117.117,9,56,Mid-City:City Heights,,Web,,Trailer has been parked on street for over a week,no
37122,2519374,2506577,2019-02-23T15:23:00,11,Pothole,TSW,2019-03-06T00:00:00,Closed,32.80313,-117.073,7,20,Navajo,,Mobile,,Pothole,no
37123,2519375,2507226,2019-02-23T15:24:00,5,Pothole,TSW,2019-02-28T00:00:00,Closed,32.80338,-117.079,7,20,Navajo,,Mobile,,Potholes,no
37124,2519376,2515058,2019-02-23T15:24:00,9,Pothole,TSW,2019-03-04T00:00:00,Closed,32.80492,-117.079,7,20,Navajo,,Mobile,,Potholes,no
37126,2519378,,2019-02-23T15:31:00,47,Signage Evaluation,Traffic Engineering,2019-04-11T00:00:00,Closed,32.71434,-117.13,3,8,Greater Golden Hill,,Web,,Please evaluate street. It's in need for NO OUTLET SIGN.,no
37130,2519382,,2019-02-23T15:40:00,2,Dead Animal,ESD Complaint/Report,2019-02-25T00:00:00,Closed,32.57686,-117.051,8,25,Otay Mesa-Nestor,,Mobile,,1098 piccard ave san diego,no
37131,2519383,2464832,2019-02-23T15:40:00,4,Illegal Dumping,ESD Complaint/Report,2019-02-27T00:00:00,Closed,32.71873,-117.137,3,8,Greater Golden Hill,,Mobile,,two big couches,no
37132,2519384,,2019-02-23T15:40:00,5,Missed Collection,ESD Complaint/Report,2019-02-28T00:00:00,Closed,32.76057,-117.112,3,59,Mid-City:Normal Heights,,Web,,Trash was not picked up during collection period. The trash can has been outside the home since Thursday. This is at least the fourth report filed for this address in the past two months.,no
37133,2519385,,2019-02-23T15:41:00,5,Pothole,TSW,2019-02-28T00:00:00,Closed,32.83168,-117.124,6,50,Kearny Mesa,,Web,,"Pothole on Clairemont Mesa Blvd., Westbound lane number 2 at the intersection with the signal lights for Kaiser Medical Center (before Ruffin Rd). Thank you.",no
37136,2519388,,2019-02-23T15:42:00,17,72 Hour Violation,Parking,2019-03-12T00:00:00,Closed,32.72503,-117.231,2,30,Peninsula,,Web,,The Black SUV Chevrolet has been parked on this corner of the street longer than a month. The owner at 3121 uses the parking spot to store 5 of his cars on Emerson st. longer than a month taking up public parking. This has been an on-going issue for 5 to 10 years.,no
37137,2519389,,2019-02-23T15:44:00,5,Oversized Vehicle Complaints,Parking,2019-02-28T00:00:00,Closed,32.79241,-117.24,2,27,Pacific Beach,,Mobile,,"Limo parked on street for multiple days, oversized vehicle",no
37138,2519390,2514377,2019-02-23T15:50:00,10,Pothole,TSW,2019-03-05T00:00:00,Closed,32.90572,-117.136,6,15,Mira Mesa,,Web,,Pothole: Gold Coast drive and Westonhill Drive,no
37139,2519391,,2019-02-23T15:54:00,139,Street Light Out,TSW,2019-07-12T00:00:00,Closed,32.84457,-117.27,1,10,La Jolla,,Mobile,,,no
37140,2519392,,2019-02-23T15:56:00,1,Oversized Vehicle Complaints,Parking,2019-02-24T00:00:00,Closed,32.96215,-117.122,5,29,Rancho Penasquitos,,Web,,Vehicle has been parked on south side of 10300 Azuaga near west end of street for over two months. Is in violation of OVO and 72 hour.,no
37142,2519394,2519125,2019-02-23T15:58:00,346,Illegal Dumping,ESD Complaint/Report,,In Process,32.77045,-117.228,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Sofa on fiesta island off leash park,no
37144,2519396,,2019-02-23T15:59:00,30,Engineering - Curb Evaluation,Traffic Engineering,2019-03-25T00:00:00,Closed,32.79653,-117.249,2,27,Pacific Beach,,Mobile,,Please paint alley red ... behind 1125,no
37145,2519397,2511354,2019-02-23T16:01:00,15,Pothole,TSW,2019-03-10T00:00:00,Closed,32.90269,-117.221,1,40,Torrey Pines,,Web,,"Right lane, left side of lane. Lots of loose debris as well.",no
37147,2519399,,2019-02-23T16:06:00,0,Street Flooded,TSW,2019-02-23T00:00:00,Closed,32.91186,-117.133,6,15,Mira Mesa,,Mobile,,Water coming from the street 48 hours after the last rainfall.,no
37148,2519400,2511627,2019-02-23T16:06:00,10,Pothole,TSW,2019-03-05T00:00:00,Closed,32.92241,-117.211,1,21,Carmel Valley,,Mobile,,Pothole,no
37151,2519403,2513843,2019-02-23T16:09:00,2,Traffic Sign - Maintain,TSW,2019-02-25T00:00:00,Closed,32.8406,-117.272,1,10,La Jolla,,Mobile,,Three directional instructions,no
37157,2519410,,2019-02-23T16:20:00,19,72 Hour Violation,Parking,2019-03-14T00:00:00,Closed,33.04074,-117.053,5,31,Rancho Bernardo,,Web,,The vehicle has a flat right rear tire and it has expired registration tabs of March 2018,no
37158,2519411,,2019-02-23T16:21:00,0,Street Flooded,TSW,2019-02-23T00:00:00,Closed,32.91186,-117.133,6,15,Mira Mesa,,Mobile,,Water coming from the street 48 hours after the last rainfall.,no
37159,2519412,2513275,2019-02-23T16:22:00,13,Pothole,TSW,2019-03-08T00:00:00,Closed,32.74336,-117.181,3,42,Uptown,,Mobile,,Pothole Westbound Washington st right lane at India St intersection.,no
37161,2519414,2511060,2019-02-23T16:28:00,2,Pothole,TSW,2019-02-26T00:00:00,Closed,32.76104,-117.125,3,59,Mid-City:Normal Heights,,Mobile,,Pothole on the 805 on ramp,no
37162,2519415,2515534,2019-02-23T16:29:00,4,Pothole,TSW,2019-02-27T00:00:00,Closed,32.76115,-117.129,3,28,North Park,,Mobile,,Pothole in 805 off ramp,no
37163,2519416,,2019-02-23T16:30:00,5,72 Hour Violation,Parking,2019-02-28T00:00:00,Closed,32.75517,-117.094,9,56,Mid-City:City Heights,,Mobile,,It's been parked here for over a month. They have gotten parking warnings before but will move the car a few steps forward and will remain there until they get another notice.,no
37167,2519420,2495985,2019-02-23T16:36:00,2,Pothole,TSW,2019-02-25T00:00:00,Closed,32.77061,-117.07,9,38,College Area,,Mobile,,Pothole NE Corner of College and Montezuma,no
37170,2519423,,2019-02-23T16:42:00,9,Pothole,TSW,2019-03-04T00:00:00,Closed,32.80626,-117.079,7,20,Navajo,,Mobile,,Potholes,no
37172,2519425,,2019-02-23T16:43:00,5,72 Hour Violation,Parking,2019-02-28T00:00:00,Closed,32.94694,-117.236,1,21,Carmel Valley,,Mobile,,"White Chevy Sprint ... has been parked in the same spot every single day, uninterrupted, since at least November 2018. The vehicle doesn't appear to have been moved during that time.",no
37173,2519426,,2019-02-23T16:48:00,346,72 Hour Violation,Parking,,In Process,32.54951,-117.051,8,33,San Ysidro,,Web,,In operable vehicle,no
37174,2519428,2428943,2019-02-23T16:54:00,4,Illegal Dumping,ESD Complaint/Report,2019-02-27T00:00:00,Closed,32.74017,-117.109,9,56,Mid-City:City Heights,,Mobile,,Trash and furniture dumped,no
37176,2519430,,2019-02-23T16:58:00,10,Pothole,TSW,2019-03-05T00:00:00,Closed,32.78853,-117.1,7,20,Navajo,,Mobile,,Pothole,no
37178,2519432,,2019-02-23T17:03:00,34,72 Hour Violation,Parking,2019-03-29T00:00:00,Closed,32.76673,-117.119,3,59,Mid-City:Normal Heights,,Mobile,,Car parked for 4 days plus,no
37179,2519433,2511589,2019-02-23T17:03:00,4,Graffiti Removal,TSW,2019-02-27T00:00:00,Closed,32.77234,-117.249,2,17,Mission Bay Park,MISSION BAY PARK,Web,,,no
37180,2519434,2509940,2019-02-23T17:04:00,2,72 Hour Violation,Parking,2019-02-25T00:00:00,Closed,32.71213,-117.143,8,37,Southeastern San Diego,,Web,,Car has been parked in front of a high transit area of the school for over two weeks.,no
37182,2519436,,2019-02-23T17:10:00,24,ENGINEERING - TRAFFIC OPERATIONS STRIPING EVALUATIONS,TSW,2019-03-19T00:00:00,Closed,32.7967,-117.249,2,27,Pacific Beach,,Web,,Paint ally red on both side of ally,no
37184,2519438,,2019-02-23T17:16:00,23,Street Sweeping,TSW,2019-03-18T00:00:00,Closed,32.96568,-117.099,5,29,Rancho Penasquitos,,Phone,,MISSING STORM DRAIN IN ALLEY LEFT 3X2 HOLE. THERE IS A BARRICADE IN PLACE BUT NOT SECURE.,no
37185,2519439,,2019-02-23T17:16:00,12,72 Hour Violation,Parking,2019-03-07T00:00:00,Closed,32.76406,-117.235,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Abandon big rig trailer on public road left over 72 hours,no
37186,2519440,2455888,2019-02-23T17:17:00,40,Illegal Dumping,ESD Complaint/Report,2019-04-04T00:00:00,Closed,32.74142,-117.145,3,28,North Park,,Mobile,,Dumped refuse,no
37187,2519441,,2019-02-23T17:19:00,12,72 Hour Violation,Parking,2019-03-07T00:00:00,Closed,32.76409,-117.235,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Truck with trailer and cars parked over 72 hours,no
37188,2519442,,2019-02-23T17:19:00,4,Traffic Signal On Flash,TSW,2019-02-27T00:00:00,Closed,32.91884,-117.178,6,15,Mira Mesa,,Mobile,,"Intersection Camino Santa Fe, Calle Cristobal and Sorrento Valley Blvd.",no
37189,2519443,,2019-02-23T17:23:00,59,Traffic Signal Knock Over/Damage,TSW,2019-04-23T00:00:00,Closed,32.74894,-117.171,3,42,Uptown,,Web,,Visor is falling off the green light. Located on pole at northwest corner of Goldfinch St. and W. University Ave.,no
37190,2519444,2491987,2019-02-23T17:24:00,5,Pothole,TSW,2019-02-28T00:00:00,Closed,32.79654,-117.064,7,20,Navajo,,Mobile,,Pothole heading east on Navajo right after Marjorum intersection.,no
37192,2519446,2506572,2019-02-23T17:25:00,3,Pothole,TSW,2019-02-26T00:00:00,Closed,32.80003,-117.059,7,20,Navajo,,Mobile,,Pothole heading west on Navajo about 1/4 mile from Marjorum intersection.,no
37193,2519447,,2019-02-23T17:26:00,59,Traffic Signal Knock Over/Damage,TSW,2019-04-23T00:00:00,Closed,32.74348,-117.181,3,42,Uptown,,Web,,Visor missing from green light. Located on pole on Washington St-westbound and India St. Sighted 2/20/19.,no
37194,2519448,,2019-02-23T17:27:00,13,Illegal Dumping,ESD Complaint/Report,2019-03-08T00:00:00,Closed,32.8338,-117.085,7,47,Tierrasanta,,Web,,Large empty sofa box on street/sidewalk. Likely fell off a vehicle or deliberately left there. It has since moved on the sidewalk away from vehicle as it was likely blocking peoples path.,no
37195,2519449,2488785,2019-02-23T17:27:00,2,72 Hour Violation,Parking,2019-02-25T00:00:00,Closed,32.75867,-117.09,9,58,Mid-City:Kensington-Talmadge,,Mobile,,Black van with red hubs,no
37200,2519454,,2019-02-23T17:33:00,31,Graffiti Removal,TSW,2019-03-26T00:00:00,Closed,32.71637,-117.131,3,8,Greater Golden Hill,,Mobile,,,no
37201,2519455,,2019-02-23T17:34:00,228,Homeless Encampment,ESD Complaint/Report,2019-10-09T00:00:00,Closed,32.80424,-117.261,2,27,Pacific Beach,,Mobile,,,no
37202,2519456,,2019-02-23T17:34:00,,Other,TSW,,Referred,32.72226,-117.127,3,8,Greater Golden Hill,,Mobile,This report has been referred to Police CRO ? Central at sdpdcentral@pd.sandiego.gov,People staying in rv on street.,no
37203,2519457,,2019-02-23T17:38:00,12,72 Hour Violation,Parking,2019-03-07T00:00:00,Closed,32.74205,-117.129,3,28,North Park,,Mobile,,Illegally parked West Coast Auto Body customer car; it has been on the street for 10+ days. Please remove ASAP!,no
37204,2519458,,2019-02-23T17:41:00,16,72 Hour Violation,Parking,2019-03-11T00:00:00,Closed,32.74211,-117.129,3,28,North Park,,Mobile,,Illegally parked West Coast Auto Body customer car; it has been on the street for 10+ days. Please remove ASAP!,no
37206,2519460,,2019-02-23T17:43:00,1,72 Hour Violation,Parking,2019-02-24T00:00:00,Closed,32.74194,-117.129,3,28,North Park,,Mobile,,Illegally parked West Coast Auto Body customer car; it has been on the street for 10+ days. Please remove ASAP!,no
37208,2519462,,2019-02-23T17:45:00,12,72 Hour Violation,Parking,2019-03-07T00:00:00,Closed,32.74201,-117.129,3,28,North Park,,Mobile,,Illegally parked West Coast Auto Body customer car; it has been on the street for 10+ days. Please remove ASAP!,no
37209,2519463,,2019-02-23T17:46:00,12,72 Hour Violation,Parking,2019-03-07T00:00:00,Closed,32.74158,-117.129,3,28,North Park,,Mobile,,Illegally parked West Coast Auto Body customer car; it has been on the street for 10+ days. Please remove ASAP!,no
37210,2519464,,2019-02-23T17:47:00,12,72 Hour Violation,Parking,2019-03-07T00:00:00,Closed,32.74144,-117.129,3,28,North Park,,Mobile,,Illegally parked West Coast Auto Body customer car; it has been on the street for 10+ days. Please remove ASAP!,no
37211,2519465,,2019-02-23T17:48:00,24,72 Hour Violation,Parking,2019-03-19T00:00:00,Closed,32.68601,-117.116,8,2,Barrio Logan,,Mobile,,Abandoned vehicle,no
37213,2519467,,2019-02-23T17:49:00,3,72 Hour Violation,Parking,2019-02-26T00:00:00,Closed,32.92469,-117.156,6,15,Mira Mesa,,Web,,"The vehicle is parking since Wednesday February 20,2019 on the site way and front of my house at 11162 Berryknoll San Diego, CA 92126",no
37214,2519468,,2019-02-23T17:50:00,10,Illegal Dumping,ESD Complaint/Report,2019-03-05T00:00:00,Closed,32.7165,-117.132,3,8,Greater Golden Hill,,Mobile,,Mattress and box spring dumpted in alley,no
37215,2519469,,2019-02-23T17:52:00,10,Illegal Dumping,ESD Complaint/Report,2019-03-05T00:00:00,Closed,32.68637,-117.112,8,37,Southeastern San Diego,,Mobile,,Legal dumping at a neighborhood.,no
37216,2519470,,2019-02-23T17:54:00,284,Drain Maintenance,TSW,2019-12-04T00:00:00,Closed,32.9479,-117.139,6,29,Rancho Penasquitos,,Mobile,,"MANHOLE COVER NOT ON ALL THE WAY, ATTEMPT MADE TO PUSH IT BACK ON . NEEDS TO BE SCOOTED ON",no
37218,2519472,,2019-02-23T17:55:00,1,Parking Zone Violation,Parking,2019-02-24T00:00:00,Closed,32.74943,-117.141,3,28,North Park,,Mobile,,Parked illegally in red zone,no
37219,2519473,,2019-02-23T18:01:00,1,Parking Zone Violation,Parking,2019-02-24T00:00:00,Closed,32.74597,-117.145,3,28,North Park,,Mobile,,,no
37222,2519476,,2019-02-23T18:22:00,137,Street Light Out,TSW,2019-07-10T00:00:00,Closed,32.73259,-117.175,2,14,Midway-Pacific Highway,,Web,,The street light has been flickering on and off at night for several months. It is located right in front of Caliber Collision and is right next to the railroad track . I pass by this light every week night.,no
37229,2519483,,2019-02-23T18:49:00,0,Parking Zone Violation,Parking,2019-02-24T00:00:00,Closed,32.7594,-117.055,9,57,Mid-City:Eastern Area,,Web,,Trailer parked in red zone,no
37231,2519485,,2019-02-23T18:55:00,72,Graffiti Removal,TSW,2019-05-06T00:00:00,Closed,32.75276,-117.14,3,28,North Park,,Web,,"Your website is busted! The only link that is firing right now is for graffiti. 4130 Louisiana Street Black Jeep SUV, CA. license plate # 7HRP973 stored in alley west of apartments blocking two driveways to garages and half of vehicle is in the right-of-way",no
37233,2519487,,2019-02-23T19:10:00,3,Illegal Use or Activity Unpermitted Business,DSD,2019-02-26T00:00:00,Closed,32.80259,-117.26,2,27,Pacific Beach,,Web,,"illegal yoga classes sat sun tue,thurs for profit http://namasteveyoga.com/",no
37235,2519490,2504986,2019-02-23T19:25:00,33,Illegal Dumping,ESD Complaint/Report,2019-03-28T00:00:00,Closed,32.67493,-117.04,4,44,Skyline-Paradise Hills,,Web,,Week 2 .... Mattress,no
37236,2519491,,2019-02-23T19:27:00,4,Pothole,TSW,2019-02-27T00:00:00,Closed,32.82316,-117.157,6,50,Kearny Mesa,,Phone,,THERE IS A POTHOLE IN THE STREET AT THE ADDRESS.,no
37238,2519493,,2019-02-23T19:32:00,,Other,TSW,,Referred,32.71315,-117.15,3,4,Downtown,,Mobile,This report has been referred to AT&T Fix It at attfixit@amcustomercare.att-mail.com,,no
37239,2519494,,2019-02-23T19:40:00,5,72 Hour Violation,Parking,2019-02-28T00:00:00,Closed,32.96117,-117.095,5,5,Sabre Springs,,Web,,Two items - #1 - A Sea-Doo on a rusted trailer that has no license plate has been there at least 6 mo's #1 - An orange cement mixer both are unattached to vehicles and have been there a LONG time,no
37240,2519495,2513449,2019-02-23T19:42:00,6,Graffiti Removal,TSW,2019-03-01T00:00:00,Closed,32.7264,-117.098,9,56,Mid-City:City Heights,,Web,,The wall that faces the street at that corner has been tagged with a large sign; this corner seems to be prone to this kind of offense...please help,no
37242,2519497,,2019-02-23T19:59:00,0,72 Hour Violation,Parking,2019-02-24T00:00:00,Closed,32.71306,-117.145,8,37,Southeastern San Diego,,Mobile,,72 hour parking,no
37245,2519500,,2019-02-23T20:15:00,,Graffiti Removal,TSW,,Referred,32.73714,-117.059,4,57,Mid-City:Eastern Area,CHOLLAS CP,Web,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,,no
37246,2519501,,2019-02-23T20:18:00,72,Graffiti Removal,TSW,2019-05-06T00:00:00,Closed,32.74813,-117.08,9,56,Mid-City:City Heights,,Web,,,no
37251,2519507,,2019-02-23T20:53:00,0,Parking Zone Violation,Parking,2019-02-24T00:00:00,Closed,32.75477,-117.058,9,57,Mid-City:Eastern Area,,Web,,"Trailer parked in red zone, till almost 900",no
37253,2519509,,2019-02-23T21:03:00,0,Parking Zone Violation,Parking,2019-02-24T00:00:00,Closed,32.76001,-117.145,3,28,North Park,,Mobile,,Because the curb isn't painted red people park here all the time. Paint the curb red.,no
37256,2519512,,2019-02-23T21:25:00,75,Street Light Out,TSW,2019-05-09T00:00:00,Closed,32.71987,-117.169,3,4,Downtown,,Mobile,,,no
37261,2519517,,2019-02-23T21:44:00,19,Graffiti Removal,TSW,2019-03-14T00:00:00,Closed,32.73235,-117.089,4,57,Mid-City:Eastern Area,,Web,,,no
37263,2519519,,2019-02-23T22:04:00,4,Pothole,TSW,2019-02-28T00:00:00,Closed,32.83525,-117.153,6,50,Kearny Mesa,,Web,,"The pothole is in the right lane, while travelling southbound on Convoy Street. It is about 200 Ft. before Convoy Court.",no
37265,2519521,,2019-02-23T22:13:00,47,Graffiti Removal,TSW,2019-04-12T00:00:00,Closed,32.70734,-117.152,3,4,Downtown,,Mobile,,,no
37267,2519523,2516199,2019-02-23T22:20:00,16,Pothole,TSW,2019-03-12T00:00:00,Closed,32.85019,-117.256,1,10,La Jolla,,Phone,,CUSTOMER STATES THAT THERE IS A POTHOLE ON TORREY PINES RD BETWEEN CALLE DE LA PLATA & LA JOLLA SHORES DR.,no
37273,2519529,,2019-02-23T22:29:00,9,72 Hour Violation,Parking,2019-03-04T00:00:00,Closed,32.72503,-117.231,2,30,Peninsula,,Mobile,,72 hour parking violation,no
37277,2519533,,2019-02-23T23:01:00,10,Pothole,TSW,2019-03-05T00:00:00,Closed,32.77145,-117.14,7,19,Mission Valley,,Mobile,,Pothole on right-most lane on Qualcomm Way (North) directly in front of the I-8 West off-ramp.,no
37278,2519534,,2019-02-23T23:08:00,121,Street Light Out,TSW,2019-06-25T00:00:00,Closed,32.71679,-117.168,3,4,Downtown,,Mobile,,A lot of those types of street lights on C st between India st and 11th ave do not work and they all need to be fixed when you get a chance to.,no
37279,2519535,,2019-02-23T23:09:00,16,Pothole,TSW,2019-03-12T00:00:00,Closed,32.83254,-117.164,6,50,Kearny Mesa,,Web,,pothole on eastbound Clairemont Mesa Blvd / Shawline,no
37280,2519536,2517524,2019-02-23T23:44:00,10,Pothole,TSW,2019-03-06T00:00:00,Closed,32.94709,-117.096,5,5,Sabre Springs,,Mobile,,Several pot holes at this intersection.,no
37286,2519543,2450126,2019-02-24T05:51:00,24,Illegal Dumping,ESD Complaint/Report,2019-03-20T00:00:00,Closed,32.5874,-117.093,8,25,Otay Mesa-Nestor,,Mobile,,Active Homeless camp,no
37287,2519544,,2019-02-24T06:05:00,16,Drain Maintenance,TSW,2019-03-13T00:00:00,Closed,33.04052,-117.054,5,31,Rancho Bernardo,,Phone,,CUSTOMER STATES THAT HE HEARD RUSHING WATER AT THE STORMDRAIN STRUCTURE ON HIS ST.,no
37288,2519545,,2019-02-24T06:11:00,,Illegal Dumping,ESD Complaint/Report,,Referred,32.59102,-117.085,8,25,Otay Mesa-Nestor,OTAY VALLEY REGIONAL PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Chronic. I made a contact with two homeless indivisual,no
